FIPS,state_cd,state_name,county_cd,county_nm,year,EastWest,pop,inc.in.millions,AcresIrrig,DP.totalWithdrawals,DP.PercentSurfaceWater,DP.perUnit,DP.cu.ratio,DP.growth,DP.decay,IC.TotalWithdrawals,IC.PercentSurfaceWater,IC.perUnit,IC.growth,IC.decay,IC.cu.ratio,Ag.TotalWithdrawals,Ag.PercentSurface,AG.perUnit,AG.growth,AG.decay,TH.perUnit,LS.perUnit,TH.growth,LS.growth,TH.decay,LS.decay,TH.cu.ratio,LS.cu.ratio,AG.cu.ratio,AddClimateStuffWhenReady
1001,1,Alabama,1,Autauga County,2010,East,54.613,1745.944,1.95,3.54,0,64.82,0.111111111,-0.0066,-0.03,41.88175403,0.743521868,0.0240,-0.0331,-0.035,0.21047057,2.94,0.020408163,1507.692308,0,0,,,,,,,,,,
1003,1,Alabama,3,Baldwin County,2010,East,183.223,6573.237,13.04,13.66,0,74.55,0.27480916,-0.0066,-0.03,4.620731505,0,0.0007,-0.0331,-0.035,0.211711712,38.96,0.170944559,2987.730061,0,0,,,,,,,,,,
1005,1,Alabama,5,Barbour County,2010,East,27.341,710.597,3.30,2.05,0,74.98,0.091085271,-0.0066,-0.03,3.003119469,0,0.0042,-0.0331,-0.035,0.314465409,2.17,0.788018433,657.5757576,0,0,,,,,,,,,,
1007,1,Alabama,7,Bibb County,2010,East,22.883,520.815,0.40,1.84,0,80.41,0.17721519,-0.0066,-0.03,0.64404878,0,0.0012,-0.0331,-0.035,0.215827338,0.69,0.086956522,1725,0,0,,,,,,,,,,
1009,1,Alabama,9,Blount County,2010,East,57.352,1507.920,0.97,3.87,0.73562073,67.48,0.299862448,-0.0066,-0.03,0.932555397,0.955319539,0.0006,-0.0331,-0.035,0.206030151,0.48,0.75,494.8453608,0,0,,,,,,,,,,
1011,1,Alabama,11,Bullock County,2010,East,10.881,240.498,0.24,1.20,0,110.28,0.087179487,-0.0066,-0.03,1.079329609,0,0.0045,-0.0331,-0.035,0.21192053,0.61,0.524590164,2541.666667,0,0,,,,,,,,,,
1013,1,Alabama,13,Butler County,2010,East,20.944,583.637,0.44,1.62,0,77.35,0.171428571,-0.0066,-0.03,0.987272727,0,0.0017,-0.0331,-0.035,0.349514563,0.34,0.941176471,772.7272727,0,0,,,,,,,,,,
1015,1,Alabama,15,Calhoun County,2010,East,118.448,3709.425,3.35,9.91,0.100553046,83.67,0.104305371,-0.0066,-0.03,7.53645824,0.092364466,0.0020,-0.0331,-0.035,0.180081855,4.09,1,1220.895522,0,0,,,,,,,,,,
1017,1,Alabama,17,Chambers County,2010,East,34.110,924.261,0.39,2.82,0.74822695,82.67,0.140969163,-0.0066,-0.03,1.586729452,1,0.0017,-0.0331,-0.035,0.171080286,0.2,0.15,512.8205128,0,0,,,,,,,,,,
1019,1,Alabama,19,Cherokee County,2010,East,25.968,687.047,1.45,1.67,0.189420586,64.31,0.25,-0.0066,-0.03,0.268461538,0.275071633,0.0004,-0.0331,-0.035,0.208955224,1.24,1,855.1724138,0,0,,,,,,,,,,
1021,1,Alabama,21,Chilton County,2010,East,43.700,1197.291,0.77,3.48,0.29465482,79.63,0.276357827,-0.0066,-0.03,0.620874636,0.163270098,0.0005,-0.0331,-0.035,0.3507109,1.15,0.026086957,1493.506494,0,0,,,,,,,,,,
1023,1,Alabama,23,Choctaw County,2010,East,13.849,397.843,0.06,1.00,0,72.21,0.342679128,-0.0066,-0.03,40.92679245,0.995924615,0.1029,-0.0331,-0.035,0.123218967,0.03,1,500,0,0,,,,,,,,,,
1025,1,Alabama,25,Clarke County,2010,East,25.786,757.622,0.16,1.42,0.209255533,55.07,0.207188161,-0.0066,-0.03,21.70886719,0.951011881,0.0287,-0.0331,-0.035,0.210755149,0.07,0.714285714,437.5,0,0,,,,,,,,,,
1027,1,Alabama,27,Clay County,2010,East,13.886,373.053,0.10,0.97,0.505154639,69.85,0.440944882,-0.0066,-0.03,0.823851852,1,0.0022,-0.0331,-0.035,0.218390805,0.06,1,600,0,0,,,,,,,,,,
1029,1,Alabama,29,Cleburne County,2010,East,14.969,427.846,0.45,1.37,0.437956204,91.52,0.674641148,-0.0066,-0.03,0.192238806,1,0.0004,-0.0331,-0.035,0.238866397,0.16,1,355.5555556,0,0,,,,,,,,,,
1031,1,Alabama,31,Coffee County,2010,East,50.182,1787.714,4.86,4.29,0,85.49,0.145631068,-0.0066,-0.03,2.63018622,0,0.0015,-0.0331,-0.035,0.293413174,3.67,0.809264305,755.1440329,0,0,,,,,,,,,,
1033,1,Alabama,33,Colbert County,2010,East,54.506,1686.515,3.20,3.54,0.86382831,64.95,0.114488349,-0.0066,-0.03,71.85774704,0.99517547,0.0426,-0.0331,-0.035,0.121867882,2.19,0.593607306,684.375,0,0,,,,,,,,,,
1035,1,Alabama,35,Conecuh County,2010,East,13.218,365.208,0.19,0.80,0,60.52,0.261484099,-0.0066,-0.03,0.855974026,0,0.0023,-0.0331,-0.035,0.216,0.09,0.333333333,473.6842105,0,0,,,,,,,,,,
1037,1,Alabama,37,Coosa County,2010,East,11.563,266.940,0.08,1.01,0,87.35,0.252293578,-0.0066,-0.03,0.06,0,0.0002,-0.0331,-0.035,0.285714286,0.03,0.666666667,375,0,0,,,,,,,,,,
1039,1,Alabama,39,Covington County,2010,East,37.790,1103.918,1.88,2.45,0,64.83,0.252268603,-0.0066,-0.03,2.747547684,0,0.0025,-0.0331,-0.035,0.216748768,1.96,0.596938776,1042.553191,0,0,,,,,,,,,,
1041,1,Alabama,41,Crenshaw County,2010,East,13.867,429.716,0.68,0.88,0,63.46,0.163194444,-0.0066,-0.03,0.078846154,0,0.0002,-0.0331,-0.035,0.214285714,0.25,1,367.6470588,0,0,,,,,,,,,,
1043,1,Alabama,43,Cullman County,2010,East,80.449,2432.470,1.53,6.36,0.94738857,79.06,0.097935416,-0.0066,-0.03,7.847685251,0.934199747,0.0032,-0.0331,-0.035,0.313326551,2.25,0.52,1470.588235,0,0,,,,,,,,,,
1045,1,Alabama,45,Dale County,2010,East,50.341,1511.816,3.02,3.79,0,75.29,0.193442623,-0.0066,-0.03,0.689219713,0,0.0005,-0.0331,-0.035,0.218246869,2.16,0.597222222,715.2317881,0,0,,,,,,,,,,
1047,1,Alabama,47,Dallas County,2010,East,43.840,1188.478,3.51,3.62,0,82.57,0.176033058,-0.0066,-0.03,33.5872619,0.958399053,0.0283,-0.0331,-0.035,0.121415395,2.42,0.847107438,689.4586895,0,0,,,,,,,,,,
1049,1,Alabama,49,DeKalb County,2010,East,71.106,1872.385,1.37,4.61,0.632362229,64.83,0.314984709,-0.0066,-0.03,3.250498392,0.676176297,0.0017,-0.0331,-0.035,0.212947189,0.58,0.827586207,423.3576642,0,0,,,,,,,,,,
1051,1,Alabama,51,Elmore County,2010,East,79.512,2677.914,2.62,5.53,0.667946712,69.55,0.138429752,-0.0066,-0.03,2.555743243,0.722846442,0.0010,-0.0331,-0.035,0.20952381,1.56,0.730769231,595.4198473,0,0,,,,,,,,,,
1053,1,Alabama,53,Escambia County,2010,East,38.314,1030.166,2.47,3.41,0,89.00,0.214492754,-0.0066,-0.03,36.54702306,0.921005247,0.0355,-0.0331,-0.035,0.215072719,3.02,0.278145695,1222.672065,0,0,,,,,,,,,,
1055,1,Alabama,55,Etowah County,2010,East,104.498,3213.473,1.32,8.42,0.741419138,80.58,0.076886792,-0.0066,-0.03,15.09700658,0.910218782,0.0047,-0.0331,-0.035,0.161730778,0.67,1,507.5757576,0,0,,,,,,,,,,
1057,1,Alabama,57,Fayette County,2010,East,17.250,460.952,0.76,1.27,0.576005586,73.62,0.415282392,-0.0066,-0.03,1.751604938,0.990837327,0.0038,-0.0331,-0.035,0.207317073,0.17,1,223.6842105,0,0,,,,,,,,,,
1059,1,Alabama,59,Franklin County,2010,East,31.757,829.285,0.34,2.35,0.597942176,74.00,0.25,-0.0066,-0.03,1.855283582,0.763676149,0.0022,-0.0331,-0.035,0.216346154,0.15,1,441.1764706,0,0,,,,,,,,,,
1061,1,Alabama,61,Geneva County,2010,East,26.793,785.995,3.66,1.81,0,67.55,0.426035503,-0.0066,-0.03,0.223529412,0,0.0003,-0.0331,-0.035,0.2,3.66,0.530054645,1000,0,0,,,,,,,,,,
1063,1,Alabama,63,Greene County,2010,East,8.991,265.565,0.34,1.17,0,130.13,0.382352941,-0.0066,-0.03,0.1675,0,0.0006,-0.0331,-0.035,0.191489362,0.12,0.333333333,352.9411765,0,0,,,,,,,,,,
1065,1,Alabama,65,Hale County,2010,East,15.732,433.884,0.19,1.08,0,68.65,0.209302326,-0.0066,-0.03,0.286493506,0,0.0007,-0.0331,-0.035,0.076923077,0.09,0.666666667,473.6842105,0,0,,,,,,,,,,
1067,1,Alabama,67,Henry County,2010,East,17.290,523.558,5.58,1.35,0,78.08,0.256603774,-0.0066,-0.03,1.00472973,0,0.0019,-0.0331,-0.035,0.163636364,3.6,0.752777778,645.1612903,0,0,,,,,,,,,,
1069,1,Alabama,69,Houston County,2010,East,101.793,3575.896,15.07,7.05,0,69.26,0.173870811,-0.0066,-0.03,5.297934115,0,0.0015,-0.0331,-0.035,0.213748657,10.07,0.208540218,668.2149967,0,0,,,,,,,,,,
1071,1,Alabama,71,Jackson County,2010,East,53.159,1581.319,1.35,3.42,0.715435613,64.34,0.159515952,-0.0066,-0.03,13.82008444,0.979064053,0.0087,-0.0331,-0.035,0.226966292,1.14,0.48245614,844.4444444,0,0,,,,,,,,,,
1073,1,Alabama,73,Jefferson County,2010,East,658.514,26774.715,3.62,56.74,0.881406494,86.16,0.115329459,-0.0066,-0.03,80.34620912,0.883080713,0.0030,-0.0331,-0.035,0.214452926,2.48,0.995967742,685.0828729,0,0,,,,,,,,,,
1075,1,Alabama,75,Lamar County,2010,East,14.499,382.186,0.18,0.76,0,52.42,0.250814332,-0.0066,-0.03,0.782576419,0,0.0020,-0.0331,-0.035,0.221649485,0.09,1,500,0,0,,,,,,,,,,
1077,1,Alabama,77,Lauderdale County,2010,East,92.723,2864.651,2.45,7.30,0.757802535,78.73,0.163306452,-0.0066,-0.03,5.382155997,0.905394191,0.0019,-0.0331,-0.035,0.218085106,3.78,0.44973545,1542.857143,0,0,,,,,,,,,,
1079,1,Alabama,79,Lawrence County,2010,East,34.309,967.818,4.77,3.64,0.895604396,106.09,0.294326241,-0.0066,-0.03,61.04325243,1,0.0631,-0.0331,-0.035,0.142122006,3.87,0.772609819,811.3207547,0,0,,,,,,,,,,
1081,1,Alabama,81,Lee County,2010,East,140.850,3995.797,1.70,12.83,0.875239086,91.09,0.188038793,-0.0066,-0.03,5.124973384,0.931120852,0.0013,-0.0331,-0.035,0.218077475,1.07,0.934579439,629.4117647,0,0,,,,,,,,,,
1083,1,Alabama,83,Limestone County,2010,East,83.227,2738.622,9.33,5.10,0.650400493,61.28,0.336332958,-0.0066,-0.03,2.983932854,0.750462107,0.0011,-0.0331,-0.035,0.204040404,7.6,0.632894737,814.5766345,0,0,,,,,,,,,,
1085,1,Alabama,85,Lowndes County,2010,East,11.278,352.953,3.04,0.95,0,84.23,0.267241379,-0.0066,-0.03,0.083263158,0,0.0002,-0.0331,-0.035,0.2,2.2,1,723.6842105,0,0,,,,,,,,,,
1087,1,Alabama,87,Macon County,2010,East,21.541,587.543,2.73,1.49,0.662060797,69.17,0.180094787,-0.0066,-0.03,0.811084337,0.764705882,0.0014,-0.0331,-0.035,0.213483146,2.15,0.655813953,787.5457875,0,0,,,,,,,,,,
1089,1,Alabama,89,Madison County,2010,East,336.204,13589.999,9.06,30.01,0.566237751,89.26,0.107987339,-0.0066,-0.03,20.31553077,0.597627679,0.0015,-0.0331,-0.035,0.206726825,8.41,0.31510107,928.2560706,0,0,,,,,,,,,,
1091,1,Alabama,91,Marengo County,2010,East,20.941,662.671,0.27,1.29,0,61.60,0.309927361,-0.0066,-0.03,19.51227273,0.949146225,0.0294,-0.0331,-0.035,0.153937542,0.15,0.933333333,555.5555556,0,0,,,,,,,,,,
1093,1,Alabama,93,Marion County,2010,East,30.814,790.020,0.39,2.37,0.593334402,76.91,0.135021097,-0.0066,-0.03,1.074096154,0.873417722,0.0014,-0.0331,-0.035,0.213636364,0.17,0.352941176,435.8974359,0,0,,,,,,,,,,
1095,1,Alabama,95,Marshall County,2010,East,93.188,2813.659,2.41,7.10,0.780145286,76.19,0.176400477,-0.0066,-0.03,11.59617631,0.830939383,0.0041,-0.0331,-0.035,0.213060686,1.89,0.55026455,784.2323651,0,0,,,,,,,,,,
1097,1,Alabama,97,Mobile County,2010,East,413.290,12739.029,5.90,30.70,0.747061076,74.28,0.142644192,-0.0066,-0.03,66.09213651,0.73182956,0.0052,-0.0331,-0.035,0.209832288,10.68,0.127340824,1810.169492,0,0,,,,,,,,,,
1099,1,Alabama,99,Monroe County,2010,East,23.004,631.485,0.94,1.84,0,79.99,0.223502304,-0.0066,-0.03,47.83116935,0.967778974,0.0757,-0.0331,-0.035,0.12944192,0.55,0.109090909,585.106383,0,0,,,,,,,,,,
1101,1,Alabama,101,Montgomery County,2010,East,229.805,8607.985,1.87,15.06,0.569944242,65.53,0.122773937,-0.0066,-0.03,13.36868601,0.581675857,0.0016,-0.0331,-0.035,0.21627543,1.49,0.604026846,796.7914439,0,0,,,,,,,,,,
1103,1,Alabama,103,Morgan County,2010,East,119.553,3801.495,1.04,8.91,0.968574635,74.53,0.114016736,-0.0066,-0.03,108.1481193,1,0.0284,-0.0331,-0.035,0.121893576,1.05,0.438095238,1009.615385,0,0,,,,,,,,,,
1105,1,Alabama,105,Perry County,2010,East,10.534,288.005,0.17,0.77,0,73.10,0.43083004,-0.0066,-0.03,0.231818182,0,0.0008,-0.0331,-0.035,0.222222222,0.06,0.333333333,352.9411765,0,0,,,,,,,,,,
1107,1,Alabama,107,Pickens County,2010,East,19.703,539.883,0.97,1.94,0,98.46,0.192307692,-0.0066,-0.03,0.546029412,0,0.0010,-0.0331,-0.035,0.4,1.41,1,1453.608247,0,0,,,,,,,,,,
1109,1,Alabama,109,Pike County,2010,East,32.958,1099.692,2.85,2.85,0,86.47,0.226289517,-0.0066,-0.03,2.284211765,0,0.0021,-0.0331,-0.035,0.21474359,1.86,0.768817204,652.6315789,0,0,,,,,,,,,,
1111,1,Alabama,111,Randolph County,2010,East,22.931,603.664,0.28,1.53,0.529411765,66.72,0.588414634,-0.0066,-0.03,0.285,1,0.0005,-0.0331,-0.035,0.209302326,0.1,0.6,357.1428571,0,0,,,,,,,,,,
1113,1,Alabama,113,Russell County,2010,East,53.246,1586.969,2.04,2.87,0.765156794,53.90,0.121081081,-0.0066,-0.03,32.90380577,0.949786022,0.0207,-0.0331,-0.035,0.146740037,2.42,1,1186.27451,0,0,,,,,,,,,,
1115,1,Alabama,115,St. Clair County,2010,East,83.811,2535.638,2.27,6.33,0.028337283,75.53,0.187311178,-0.0066,-0.03,6.483746313,0.69613374,0.0026,-0.0331,-0.035,0.212389381,2.1,0.576190476,925.1101322,0,0,,,,,,,,,,
1117,1,Alabama,117,Shelby County,2010,East,195.844,8179.962,3.22,13.10,0.160433692,66.89,0.282073067,-0.0066,-0.03,3.917839416,0.165617128,0.0005,-0.0331,-0.035,0.217283951,3.23,1,1003.10559,0,0,,,,,,,,,,
1119,1,Alabama,119,Sumter County,2010,East,13.747,343.048,0.57,1.09,0,79.29,0.156028369,-0.0066,-0.03,2.463702128,0.823963245,0.0072,-0.0331,-0.035,0.223021583,0.22,0.227272727,385.9649123,0,0,,,,,,,,,,
1121,1,Alabama,121,Talladega County,2010,East,82.039,2428.391,3.72,5.26,0.349686393,64.12,0.291176471,-0.0066,-0.03,30.94527473,0.889998596,0.0127,-0.0331,-0.035,0.125999293,1.69,0.798816568,454.3010753,0,0,,,,,,,,,,
1123,1,Alabama,123,Tallapoosa County,2010,East,41.490,1255.790,0.35,3.06,0.85620915,73.75,0.163291139,-0.0066,-0.03,6.151799463,1,0.0049,-0.0331,-0.035,0.209604153,0.36,0.527777778,1028.571429,0,0,,,,,,,,,,
1125,1,Alabama,125,Tuscaloosa County,2010,East,195.039,6547.527,2.68,13.52,0.893182506,69.32,0.126897626,-0.0066,-0.03,13.66718787,0.90702885,0.0021,-0.0331,-0.035,0.260432191,3.52,0.752840909,1313.432836,0,0,,,,,,,,,,
1127,1,Alabama,127,Walker County,2010,East,66.992,2108.818,1.14,3.74,0.878403949,55.83,0.126243305,-0.0066,-0.03,1.388482984,0.995524476,0.0007,-0.0331,-0.035,0.21253406,1.01,0.247524752,885.9649123,0,0,,,,,,,,,,
1129,1,Alabama,129,Washington County,2010,East,17.599,475.486,0.16,1.34,0,76.14,0.467857143,-0.0066,-0.03,11.43779817,0.42578125,0.0241,-0.0331,-0.035,0.209753788,0.11,0.181818182,687.5,0,0,,,,,,,,,,
1131,1,Alabama,131,Wilcox County,2010,East,11.582,283.949,0.20,0.66,0.381961507,56.98,0.315960912,-0.0066,-0.03,18.38778102,0.998370864,0.0648,-0.0331,-0.035,0.167141009,0.07,0.285714286,350,0,0,,,,,,,,,,
1133,1,Alabama,133,Winston County,2010,East,24.411,609.526,0.14,1.88,0.64893617,77.01,0.244897959,-0.0066,-0.03,0.891351351,1,0.0015,-0.0331,-0.035,0.215827338,0.07,1,500,0,0,,,,,,,,,,
4001,4,Arizona,1,Apache County,2010,West,71.749,1831.228,2.70,6.20,0,86.41,NA,-0.0035,-0.03,0.915726872,0,0.0005,-0.0296,-0.042,NA,7.6,0.923684211,2814.814815,-0.0096,-0.025,,,,,,,,,,
4003,4,Arizona,3,Cochise County,2010,West,131.412,4618.894,79.64,14.41,0.001544541,109.66,NA,-0.0035,-0.03,5.874126582,0.001887703,0.0013,-0.0296,-0.042,NA,214.71,0,2696.007032,-0.0096,-0.025,,,,,,,,,,
4005,4,Arizona,5,Coconino County,2010,West,133.929,4455.969,0.80,17.42,0.393785415,130.07,NA,-0.0035,-0.03,3.979758308,0.423666591,0.0009,-0.0296,-0.042,NA,0.28,0.178571429,350,-0.0096,-0.025,,,,,,,,,,
4007,4,Arizona,7,Gila County,2010,West,53.514,1646.721,0.83,6.29,0.001353916,117.54,NA,-0.0035,-0.03,0.494835886,0.001547714,0.0003,-0.0296,-0.042,NA,2.64,0.166666667,3180.722892,-0.0096,-0.025,,,,,,,,,,
4009,4,Arizona,9,Graham County,2010,West,36.804,911.194,38.00,4.69,0,127.43,NA,-0.0035,-0.03,1.244451411,0,0.0014,-0.0296,-0.042,NA,166.56,0.473883285,4383.157895,-0.0096,-0.025,,,,,,,,,,
